date,country,customer_id,year,month,day,times_viewed,price
2018-10-15,Greece,,,,,,
2018-10-15,Hong Kong,,,,,,
2018-10-15,Iceland,,,,,,
2018-10-15,Israel,,,,,,
2018-10-15,Italy,,,,,,
2018-10-15,Japan,,,,,,
2018-10-15,Korea,,,,,,
2018-10-15,Lebanon,,,,,,
2018-10-15,Lithuania,,,,,,
2018-10-15,Malta,,,,,,
2018-10-15,Netherlands,14646.0,2018.0,10.0,15.0,2.0,112.84
2018-10-15,Nigeria,,,,,,
2018-10-15,Norway,,,,,,
2018-10-15,Poland,,,,,,
2018-10-15,Portugal,,,,,,
2018-10-15,RSA,,,,,,
2018-10-15,Saudi Arabia,,,,,,
2018-10-15,Singapore,,,,,,
2018-10-15,Spain,12454.0,2018.0,10.0,15.0,1.0,220.0
2018-10-15,Sweden,,,,,,
2018-10-15,Switzerland,173507.0,28252.0,140.0,210.0,100.0,91.94999999999999
2018-10-15,Thailand,,,,,,
2018-10-15,USA,,,,,,
2018-10-15,United Arab Emirates,,,,,,
2018-10-15,United Kingdom,31346860.0,5448600.0,27000.0,40500.0,11695.0,10600.190000000117
2018-10-15,Unspecified,,,,,,
2018-10-15,West Indies,,,,,,
2018-10-16,Australia,,,,,,
2018-10-16,Austria,,,,,,
2018-10-16,Bahrain,,,,,,
2018-10-16,Belgium,,,,,,
2018-10-16,Bermuda,,,,,,
2018-10-16,Brazil,,,,,,
2018-10-16,Canada,,,,,,
2018-10-16,Channel Islands,,,,,,
2018-10-16,Cyprus,,,,,,
2018-10-16,Czech Republic,,,,,,
2018-10-16,Denmark,,,,,,
2018-10-16,EIRE,1068118.0,147314.0,730.0,1168.0,548.0,283.5499999999999
2018-10-16,European Community,,,,,,
2018-10-16,Finland,,,,,,
2018-10-16,France,,,,,,
2018-10-16,Germany,951116.0,153368.0,760.0,1216.0,780.0,273.6299999999999
2018-10-16,Greece,,,,,,
2018-10-16,Hong Kong,,,,,,
2018-10-16,Iceland,,,,,,
2018-10-16,Israel,,,,,,
2018-10-16,Italy,352632.0,56504.0,280.0,448.0,248.0,85.95000000000003
2018-10-16,Japan,,,,,,
2018-10-16,Korea,,,,,,
2018-10-16,Lebanon,0.0,2018.0,10.0,16.0,2.0,39.67
2018-10-16,Lithuania,,,,,,
2018-10-16,Malta,,,,,,
2018-10-16,Netherlands,,,,,,
2018-10-16,Nigeria,,,,,,
2018-10-16,Norway,,,,,,
2018-10-16,Poland,,,,,,
2018-10-16,Portugal,,,,,,
2018-10-16,RSA,,,,,,
2018-10-16,Saudi Arabia,,,,,,
2018-10-16,Singapore,,,,,,
2018-10-16,Spain,199264.0,32288.0,160.0,256.0,92.0,47.449999999999996
2018-10-16,Sweden,,,,,,
2018-10-16,Switzerland,,,,,,
2018-10-16,Thailand,,,,,,
2018-10-16,USA,,,,,,
2018-10-16,United Arab Emirates,,,,,,
2018-10-16,United Kingdom,24993014.0,4245872.0,21040.0,33664.0,10639.0,8188.139999999989
2018-10-16,Unspecified,,,,,,
2018-10-16,West Indies,,,,,,
2018-10-17,Australia,111483.0,18162.0,90.0,153.0,93.0,24.860000000000007
2018-10-17,Austria,,,,,,
2018-10-17,Bahrain,,,,,,
2018-10-17,Belgium,,,,,,
2018-10-17,Bermuda,,,,,,
2018-10-17,Brazil,,,,,,
2018-10-17,Canada,,,,,,
2018-10-17,Channel Islands,,,,,,
2018-10-17,Cyprus,,,,,,
2018-10-17,Czech Republic,,,,,,
2018-10-17,Denmark,,,,,,
2018-10-17,EIRE,268398.0,36324.0,180.0,306.0,125.0,103.72000000000001
2018-10-17,European Community,,,,,,
2018-10-17,Finland,,,,,,
2018-10-17,France,201259.0,32288.0,160.0,272.0,151.0,60.059999999999995
2018-10-17,Germany,175420.0,28252.0,140.0,238.0,105.0,74.08000000000001
2018-10-17,Greece,,,,,,
2018-10-17,Hong Kong,,,,,,
2018-10-17,Iceland,,,,,,
2018-10-17,Israel,,,,,,
2018-10-17,Italy,,,,,,
2018-10-17,Japan,,,,,,
2018-10-17,Korea,,,,,,
2018-10-17,Lebanon,,,,,,
2018-10-17,Lithuania,,,,,,
2018-10-17,Malta,,,,,,
2018-10-17,Netherlands,,,,,,
2018-10-17,Nigeria,,,,,,
2018-10-17,Norway,,,,,,
2018-10-17,Poland,,,,,,
2018-10-17,Portugal,,,,,,
2018-10-17,RSA,,,,,,
2018-10-17,Saudi Arabia,,,,,,
2018-10-17,Singapore,,,,,,
2018-10-17,Spain,198736.0,32288.0,160.0,272.0,126.0,72.06000000000002
2018-10-17,Sweden,12483.0,2018.0,10.0,17.0,3.0,52.46
2018-10-17,Switzerland,,,,,,
2018-10-17,Thailand,,,,,,
2018-10-17,USA,,,,,,
2018-10-17,United Arab Emirates,,,,,,
2018-10-17,United Kingdom,33600591.0,4877506.0,24170.0,41089.0,12716.0,-29762.21000000002
2018-10-17,Unspecified,,,,,,
2018-10-17,West Indies,,,,,,
2018-10-18,Australia,148815.0,24216.0,120.0,216.0,71.0,42.050000000000004
2018-10-18,Austria,,,,,,
2018-10-18,Bahrain,,,,,,
2018-10-18,Belgium,,,,,,
2018-10-18,Bermuda,,,,,,
2018-10-18,Brazil,,,,,,
2018-10-18,Canada,,,,,,
2018-10-18,Channel Islands,476586.0,66594.0,330.0,594.0,154.0,443.1399999999998
2018-10-18,Cyprus,,,,,,
2018-10-18,Czech Republic,,,,,,
2018-10-18,Denmark,,,,,,
2018-10-18,EIRE,664200.0,314808.0,1560.0,2808.0,1512.0,679.7200000000003
2018-10-18,European Community,,,,,,
2018-10-18,Finland,,,,,,
2018-10-18,France,25178.0,4036.0,20.0,36.0,1.0,11.399999999999999
2018-10-18,Germany,50060.0,8072.0,40.0,72.0,10.0,36.85
2018-10-18,Greece,50044.0,8072.0,40.0,72.0,8.0,17.0
2018-10-18,Hong Kong,,,,,,
2018-10-18,Iceland,,,,,,
2018-10-18,Israel,,,,,,
2018-10-18,Italy,822816.0,131170.0,650.0,1170.0,457.0,292.4499999999998
2018-10-18,Japan,,,,,,
2018-10-18,Korea,,,,,,
2018-10-18,Lebanon,,,,,,
2018-10-18,Lithuania,,,,,,
2018-10-18,Malta,,,,,,
2018-10-18,Netherlands,,,,,,
2018-10-18,Nigeria,,,,,,
2018-10-18,Norway,,,,,,
2018-10-18,Poland,,,,,,
2018-10-18,Portugal,,,,,,
2018-10-18,RSA,,,,,,
2018-10-18,Saudi Arabia,,,,,,
2018-10-18,Singapore,,,,,,
2018-10-18,Spain,,,,,,
2018-10-18,Sweden,,,,,,
2018-10-18,Switzerland,,,,,,
2018-10-18,Thailand,,,,,,
2018-10-18,USA,,,,,,
2018-10-18,United Arab Emirates,,,,,,
2018-10-18,United Kingdom,25863919.0,3848326.0,19070.0,34326.0,10030.0,7169.759999999963
2018-10-18,Unspecified,,,,,,
2018-10-18,West Indies,,,,,,
2018-10-19,Australia,,,,,,
2018-10-19,Austria,111321.0,18162.0,90.0,171.0,70.0,57.55
2018-10-19,Bahrain,,,,,,
2018-10-19,Belgium,,,,,,
2018-10-19,Bermuda,,,,,,
2018-10-19,Brazil,,,,,,
2018-10-19,Canada,,,,,,
2018-10-19,Channel Islands,,,,,,
2018-10-19,Cyprus,,,,,,
2018-10-19,Czech Republic,,,,,,
2018-10-19,Denmark,,,,,,
2018-10-19,EIRE,751778.0,106954.0,530.0,1007.0,310.0,1868.9200000000008
2018-10-19,European Community,,,,,,
2018-10-19,Finland,,,,,,
2018-10-19,France,655918.0,104936.0,520.0,988.0,472.0,181.48999999999992
2018-10-19,Germany,328146.0,52468.0,260.0,494.0,250.0,70.24000000000001
2018-10-19,Greece,,,,,,
2018-10-19,Hong Kong,,,,,,
2018-10-19,Iceland,,,,,,
2018-10-19,Israel,,,,,,
2018-10-19,Italy,,,,,,
2018-10-19,Japan,,,,,,
2018-10-19,Korea,,,,,,
2018-10-19,Lebanon,,,,,,
2018-10-19,Lithuania,,,,,,
2018-10-19,Malta,,,,,,
2018-10-19,Netherlands,319675.0,50450.0,250.0,475.0,246.0,61.13
2018-10-19,Nigeria,,,,,,
2018-10-19,Norway,,,,,,
2018-10-19,Poland,,,,,,
2018-10-19,Portugal,12797.0,2018.0,10.0,19.0,1.0,4.95
2018-10-19,RSA,,,,,,
2018-10-19,Saudi Arabia,,,,,,
2018-10-19,Singapore,,,,,,
2018-10-19,Spain,248380.0,40360.0,200.0,380.0,194.0,58.490000000000016
2018-10-19,Sweden,,,,,,
2018-10-19,Switzerland,347704.0,56504.0,280.0,532.0,284.0,72.41999999999999
2018-10-19,Thailand,,,,,,
2018-10-19,USA,,,,,,
2018-10-19,United Arab Emirates,17829.0,2018.0,10.0,19.0,0.0,1.06
2018-10-19,United Kingdom,23230812.0,4138918.0,20510.0,38969.0,9206.0,9013.59
2018-10-19,Unspecified,,,,,,
2018-10-19,West Indies,,,,,,
2018-10-21,Australia,,,,,,
2018-10-21,Austria,,,,,,
2018-10-21,Bahrain,,,,,,
2018-10-21,Belgium,,,,,,
2018-10-21,Bermuda,,,,,,
2018-10-21,Brazil,,,,,,
2018-10-21,Canada,,,,,,
2018-10-21,Channel Islands,,,,,,
2018-10-21,Cyprus,,,,,,
2018-10-21,Czech Republic,,,,,,
2018-10-21,Denmark,,,,,,
2018-10-21,EIRE,,,,,,
2018-10-21,European Community,,,,,,
2018-10-21,Finland,,,,,,
2018-10-21,France,1293871.0,185656.0,920.0,1932.0,293.0,211.1
2018-10-21,Germany,534240.0,84756.0,420.0,882.0,388.0,107.81000000000002
2018-10-21,Greece,,,,,,
2018-10-21,Hong Kong,,,,,,
2018-10-21,Iceland,,,,,,
2018-10-21,Israel,,,,,,
2018-10-21,Italy,,,,,,
2018-10-21,Japan,,,,,,
2018-10-21,Korea,,,,,,
2018-10-21,Lebanon,,,,,,
2018-10-21,Lithuania,,,,,,
2018-10-21,Malta,,,,,,
2018-10-21,Netherlands,,,,,,
2018-10-21,Nigeria,,,,,,
2018-10-21,Norway,,,,,,
2018-10-21,Poland,,,,,,
2018-10-21,Portugal,,,,,,
2018-10-21,RSA,,,,,,
2018-10-21,Saudi Arabia,,,,,,
2018-10-21,Singapore,,,,,,
2018-10-21,Spain,,,,,,
2018-10-21,Sweden,,,,,,
2018-10-21,Switzerland,,,,,,
2018-10-21,Thailand,,,,,,
2018-10-21,USA,,,,,,
2018-10-21,United Arab Emirates,,,,,,
2018-10-21,United Kingdom,34347131.0,4558662.0,22590.0,47439.0,10622.0,6688.929999999943
2018-10-21,Unspecified,,,,,,
2018-10-21,West Indies,,,,,,
2018-10-22,Australia,,,,,,
2018-10-22,Austria,,,,,,
2018-10-22,Bahrain,,,,,,
2018-10-22,Belgium,211089.0,34306.0,170.0,374.0,75.0,116.60000000000001
2018-10-22,Bermuda,,,,,,
2018-10-22,Brazil,,,,,,
2018-10-22,Canada,,,,,,
2018-10-22,Channel Islands,,,,,,
2018-10-22,Cyprus,,,,,,
2018-10-22,Czech Republic,,,,,,
2018-10-22,Denmark,12449.0,2018.0,10.0,22.0,5.0,18.0
2018-10-22,EIRE,805194.0,108972.0,540.0,1188.0,435.0,220.82000000000002
2018-10-22,European Community,,,,,,
2018-10-22,Finland,,,,,,
2018-10-22,France,37397.0,6054.0,30.0,66.0,7.0,16.549999999999997
2018-10-22,Germany,212177.0,34306.0,170.0,374.0,196.0,68.42000000000002
2018-10-22,Greece,,,,,,
2018-10-22,Hong Kong,,,,,,
2018-10-22,Iceland,,,,,,
2018-10-22,Israel,,,,,,
2018-10-22,Italy,,,,,,
2018-10-22,Japan,,,,,,
2018-10-22,Korea,,,,,,
2018-10-22,Lebanon,,,,,,
2018-10-22,Lithuania,,,,,,
2018-10-22,Malta,,,,,,
2018-10-22,Netherlands,204640.0,32288.0,160.0,352.0,110.0,83.42999999999998
2018-10-22,Nigeria,,,,,,
2018-10-22,Norway,,,,,,
2018-10-22,Poland,,,,,,
2018-10-22,Portugal,,,,,,
2018-10-22,RSA,,,,,,
2018-10-22,Saudi Arabia,,,,,,
2018-10-22,Singapore,,,,,,
2018-10-22,Spain,,,,,,
2018-10-22,Sweden,,,,,,
2018-10-22,Switzerland,,,,,,
2018-10-22,Thailand,,,,,,
2018-10-22,USA,,,,,,
2018-10-22,United Arab Emirates,,,,,,
2018-10-22,United Kingdom,25351050.0,3696976.0,18320.0,40304.0,9152.0,5546.12999999995
2018-10-22,Unspecified,,,,,,
2018-10-22,West Indies,,,,,,
2018-10-23,Australia,434645.0,70630.0,350.0,805.0,232.0,133.74999999999997
2018-10-23,Austria,,,,,,
2018-10-23,Bahrain,,,,,,
2018-10-23,Belgium,,,,,,
2018-10-23,Bermuda,,,,,,
2018-10-23,Brazil,,,,,,
2018-10-23,Canada,769500.0,100900.0,500.0,1150.0,561.0,80.11999999999998
2018-10-23,Channel Islands,,,,,,
2018-10-23,Cyprus,,,,,,
2018-10-23,Czech Republic,,,,,,
2018-10-23,Denmark,,,,,,
2018-10-23,EIRE,1874255.0,262340.0,1300.0,2990.0,1146.0,520.0199999999998
2018-10-23,European Community,,,,,,
2018-10-23,Finland,,,,,,
2018-10-23,France,855236.0,137224.0,680.0,1564.0,281.0,131.74000000000004
2018-10-23,Germany,702545.0,113008.0,560.0,1288.0,534.0,183.14000000000001
2018-10-23,Greece,,,,,,
2018-10-23,Hong Kong,,,,,,
2018-10-23,Iceland,,,,,,
2018-10-23,Israel,,,,,,
2018-10-23,Italy,,,,,,
2018-10-23,Japan,,,,,,
2018-10-23,Korea,,,,,,
2018-10-23,Lebanon,,,,,,
2018-10-23,Lithuania,,,,,,
2018-10-23,Malta,,,,,,
2018-10-23,Netherlands,114975.0,18162.0,90.0,207.0,77.0,30.54
2018-10-23,Nigeria,,,,,,
2018-10-23,Norway,,,,,,
2018-10-23,Poland,,,,,,
2018-10-23,Portugal,,,,,,
2018-10-23,RSA,,,,,,
2018-10-23,Saudi Arabia,,,,,,
2018-10-23,Singapore,,,,,,
2018-10-23,Spain,,,,,,
2018-10-23,Sweden,69616.0,8072.0,40.0,92.0,42.0,4.28
2018-10-23,Switzerland,865970.0,141260.0,700.0,1610.0,582.0,241.01999999999995
2018-10-23,Thailand,,,,,,
2018-10-23,USA,,,,,,
2018-10-23,United Arab Emirates,17829.0,2018.0,10.0,23.0,14.0,1.06
2018-10-23,United Kingdom,25830824.0,4288250.0,21250.0,48875.0,11526.0,6853.299999999967
2018-10-23,Unspecified,,,,,,
2018-10-23,West Indies,,,,,,
2018-10-24,Australia,,,,,,
2018-10-24,Austria,,,,,,
2018-10-24,Bahrain,247060.0,40360.0,200.0,480.0,192.0,38.78
2018-10-24,Belgium,,,,,,
2018-10-24,Bermuda,,,,,,
2018-10-24,Brazil,,,,,,
2018-10-24,Canada,,,,,,
2018-10-24,Channel Islands,,,,,,
2018-10-24,Cyprus,,,,,,
2018-10-24,Czech Republic,,,,,,
2018-10-24,Denmark,,,,,,
2018-10-24,EIRE,2236650.0,302700.0,1500.0,3600.0,1521.0,429.8799999999996
2018-10-24,European Community,,,,,,
2018-10-24,Finland,,,,,,
2018-10-24,France,,,,,,
2018-10-24,Germany,37592.0,6054.0,30.0,72.0,7.0,23.490000000000002
2018-10-24,Greece,,,,,,
2018-10-24,Hong Kong,,,,,,
2018-10-24,Iceland,,,,,,
2018-10-24,Israel,,,,,,
2018-10-24,Italy,1166987.0,187674.0,930.0,2232.0,715.0,388.12999999999994
2018-10-24,Japan,,,,,,
2018-10-24,Korea,,,,,,
2018-10-24,Lebanon,,,,,,
2018-10-24,Lithuania,,,,,,
2018-10-24,Malta,,,,,,
2018-10-24,Netherlands,,,,,,
2018-10-24,Nigeria,,,,,,
2018-10-24,Norway,,,,,,
2018-10-24,Poland,,,,,,
2018-10-24,Portugal,,,,,,
2018-10-24,RSA,,,,,,
2018-10-24,Saudi Arabia,,,,,,
2018-10-24,Singapore,,,,,,
2018-10-24,Spain,,,,,,
2018-10-24,Sweden,678527.0,108972.0,540.0,1296.0,526.0,187.04999999999995
2018-10-24,Switzerland,,,,,,
2018-10-24,Thailand,,,,,,
2018-10-24,USA,,,,,,
2018-10-24,United Arab Emirates,,,,,,
2018-10-24,United Kingdom,19588115.0,3063324.0,15180.0,36432.0,7401.0,5263.73999999996
2018-10-24,Unspecified,,,,,,
2018-10-24,West Indies,,,,,,
2018-10-25,Australia,,,,,,
2018-10-25,Austria,,,,,,
2018-10-25,Bahrain,,,,,,
2018-10-25,Belgium,,,,,,
2018-10-25,Bermuda,,,,,,
2018-10-25,Brazil,,,,,,
2018-10-25,Canada,,,,,,
2018-10-25,Channel Islands,,,,,,
2018-10-25,Cyprus,,,,,,
2018-10-25,Czech Republic,,,,,,
2018-10-25,Denmark,,,,,,
2018-10-25,EIRE,1130216.0,155386.0,770.0,1925.0,602.0,8086.08
2018-10-25,European Community,,,,,,
2018-10-25,Finland,,,,,,
2018-10-25,France,,,,,,
2018-10-25,Germany,12474.0,2018.0,10.0,25.0,4.0,1.95
2018-10-25,Greece,,,,,,
2018-10-25,Hong Kong,,,,,,
2018-10-25,Iceland,,,,,,
2018-10-25,Israel,,,,,,
2018-10-25,Italy,679195.0,110990.0,550.0,1375.0,404.0,480.7599999999999
2018-10-25,Japan,,,,,,
2018-10-25,Korea,,,,,,
2018-10-25,Lebanon,,,,,,
2018-10-25,Lithuania,,,,,,
2018-10-25,Malta,,,,,,
2018-10-25,Netherlands,38370.0,6054.0,30.0,75.0,6.0,16.75
2018-10-25,Nigeria,,,,,,
2018-10-25,Norway,,,,,,
2018-10-25,Poland,,,,,,
2018-10-25,Portugal,842556.0,133188.0,660.0,1650.0,642.0,126.86000000000007
2018-10-25,RSA,,,,,,
2018-10-25,Saudi Arabia,,,,,,
2018-10-25,Singapore,,,,,,
2018-10-25,Spain,,,,,,
2018-10-25,Sweden,,,,,,
2018-10-25,Switzerland,,,,,,
2018-10-25,Thailand,,,,,,
2018-10-25,USA,,,,,,
2018-10-25,United Arab Emirates,,,,,,
2018-10-25,United Kingdom,15681142.0,2922064.0,14480.0,36200.0,6689.0,6409.159999999979
2018-10-25,Unspecified,,,,,,
2018-10-25,West Indies,,,,,,
2018-10-26,Australia,,,,,,
2018-10-26,Austria,,,,,,
2018-10-26,Bahrain,,,,,,
2018-10-26,Belgium,223110.0,36324.0,180.0,468.0,134.0,60.23000000000001
2018-10-26,Bermuda,,,,,,
2018-10-26,Brazil,,,,,,
2018-10-26,Canada,,,,,,
2018-10-26,Channel Islands,,,,,,
2018-10-26,Cyprus,,,,,,
2018-10-26,Czech Republic,,,,,,
2018-10-26,Denmark,,,,,,
2018-10-26,EIRE,,,,,,
2018-10-26,European Community,,,,,,
2018-10-26,Finland,,,,,,
2018-10-26,France,63255.0,10090.0,50.0,130.0,31.0,12.55
2018-10-26,Germany,1476735.0,228034.0,1130.0,2938.0,1058.0,299.2699999999998
2018-10-26,Greece,,,,,,
2018-10-26,Hong Kong,,,,,,
2018-10-26,Iceland,,,,,,
2018-10-26,Israel,,,,,,
2018-10-26,Italy,,,,,,
2018-10-26,Japan,,,,,,
2018-10-26,Korea,,,,,,
2018-10-26,Lebanon,,,,,,
2018-10-26,Lithuania,,,,,,
2018-10-26,Malta,,,,,,
2018-10-26,Netherlands,,,,,,
2018-10-26,Nigeria,,,,,,
2018-10-26,Norway,,,,,,
2018-10-26,Poland,,,,,,
2018-10-26,Portugal,,,,,,
2018-10-26,RSA,0.0,88792.0,440.0,1144.0,226.0,85.71000000000002
2018-10-26,Saudi Arabia,,,,,,
2018-10-26,Singapore,,,,,,
2018-10-26,Spain,,,,,,
2018-10-26,Sweden,,,,,,
2018-10-26,Switzerland,285706.0,46414.0,230.0,598.0,185.0,103.89999999999999
2018-10-26,Thailand,,,,,,
2018-10-26,USA,,,,,,
2018-10-26,United Arab Emirates,,,,,,
2018-10-26,United Kingdom,18026910.0,3527464.0,17480.0,45448.0,10241.0,6381.699999999966
2018-10-26,Unspecified,,,,,,
2018-10-26,West Indies,,,,,,
2018-10-28,Australia,,,,,,
2018-10-28,Austria,,,,,,
2018-10-28,Bahrain,,,,,,
2018-10-28,Belgium,,,,,,
2018-10-28,Bermuda,,,,,,
2018-10-28,Brazil,,,,,,
2018-10-28,Canada,,,,,,
2018-10-28,Channel Islands,,,,,,
2018-10-28,Cyprus,,,,,,
2018-10-28,Czech Republic,,,,,,
2018-10-28,Denmark,,,,,,
2018-10-28,EIRE,,,,,,
2018-10-28,European Community,,,,,,
2018-10-28,Finland,,,,,,
2018-10-28,France,,,,,,
2018-10-28,Germany,367890.0,58522.0,290.0,812.0,211.0,138.55
2018-10-28,Greece,,,,,,
2018-10-28,Hong Kong,,,,,,
2018-10-28,Iceland,493880.0,80720.0,400.0,1120.0,440.0,73.36000000000001
2018-10-28,Israel,,,,,,
2018-10-28,Italy,,,,,,
2018-10-28,Japan,,,,,,
2018-10-28,Korea,,,,,,
2018-10-28,Lebanon,,,,,,
2018-10-28,Lithuania,,,,,,
2018-10-28,Malta,,,,,,
2018-10-28,Netherlands,,,,,,
2018-10-28,Nigeria,,,,,,
2018-10-28,Norway,,,,,,
2018-10-28,Poland,,,,,,
2018-10-28,Portugal,,,,,,
2018-10-28,RSA,,,,,,
2018-10-28,Saudi Arabia,,,,,,
2018-10-28,Singapore,,,,,,
2018-10-28,Spain,,,,,,
2018-10-28,Sweden,,,,,,
2018-10-28,Switzerland,,,,,,
2018-10-28,Thailand,,,,,,
2018-10-28,USA,,,,,,
2018-10-28,United Arab Emirates,,,,,,
2018-10-28,United Kingdom,40771114.0,5289178.0,26210.0,73388.0,11488.0,7288.899999999952
2018-10-28,Unspecified,,,,,,
2018-10-28,West Indies,,,,,,
2018-10-29,Australia,,,,,,
2018-10-29,Austria,,,,,,
2018-10-29,Bahrain,,,,,,
2018-10-29,Belgium,,,,,,
2018-10-29,Bermuda,,,,,,
2018-10-29,Brazil,,,,,,
2018-10-29,Canada,,,,,,
2018-10-29,Channel Islands,433086.0,58522.0,290.0,841.0,76.0,76.55
2018-10-29,Cyprus,,,,,,
2018-10-29,Czech Republic,,,,,,
2018-10-29,Denmark,,,,,,
2018-10-29,EIRE,715728.0,96864.0,480.0,1392.0,412.0,189.82999999999993
2018-10-29,European Community,,,,,,
2018-10-29,Finland,,,,,,
2018-10-29,France,24988.0,4036.0,20.0,58.0,3.0,7.5
2018-10-29,Germany,274824.0,44396.0,220.0,638.0,204.0,69.99999999999999
2018-10-29,Greece,,,,,,
2018-10-29,Hong Kong,,,,,,
2018-10-29,Iceland,,,,,,
2018-10-29,Israel,,,,,,
2018-10-29,Italy,,,,,,
2018-10-29,Japan,,,,,,
2018-10-29,Korea,,,,,,
2018-10-29,Lebanon,,,,,,
2018-10-29,Lithuania,,,,,,
2018-10-29,Malta,,,,,,
2018-10-29,Netherlands,,,,,,
2018-10-29,Nigeria,,,,,,
2018-10-29,Norway,,,,,,
2018-10-29,Poland,,,,,,
2018-10-29,Portugal,,,,,,
2018-10-29,RSA,0.0,4036.0,20.0,58.0,3.0,2870.58
2018-10-29,Saudi Arabia,,,,,,
2018-10-29,Singapore,,,,,,
2018-10-29,Spain,,,,,,
2018-10-29,Sweden,,,,,,
2018-10-29,Switzerland,,,,,,
2018-10-29,Thailand,,,,,,
2018-10-29,USA,,,,,,
2018-10-29,United Arab Emirates,,,,,,
2018-10-29,United Kingdom,20564105.0,4308430.0,21350.0,61915.0,9042.0,9301.789999999995
2018-10-29,Unspecified,,,,,,
2018-10-29,West Indies,,,,,,
2018-10-30,Australia,284947.0,46414.0,230.0,690.0,293.0,53.250000000000014
2018-10-30,Austria,,,,,,
2018-10-30,Bahrain,,,,,,
2018-10-30,Belgium,,,,,,
2018-10-30,Bermuda,,,,,,
2018-10-30,Brazil,,,,,,
2018-10-30,Canada,,,,,,
2018-10-30,Channel Islands,492822.0,66594.0,330.0,990.0,58.0,199.07999999999996
2018-10-30,Cyprus,,,,,,
2018-10-30,Czech Republic,,,,,,
2018-10-30,Denmark,111708.0,18162.0,90.0,270.0,92.0,28.11
2018-10-30,EIRE,84936.0,12108.0,60.0,180.0,11.0,20.25
2018-10-30,European Community,,,,,,
2018-10-30,Finland,,,,,,
2018-10-30,France,380430.0,60540.0,300.0,900.0,306.0,85.85000000000001
2018-10-30,Germany,711132.0,115026.0,570.0,1710.0,408.0,254.07999999999984
2018-10-30,Greece,,,,,,
2018-10-30,Hong Kong,,,,,,
2018-10-30,Iceland,,,,,,
2018-10-30,Israel,,,,,,
2018-10-30,Italy,25188.0,4036.0,20.0,60.0,6.0,2.3
2018-10-30,Japan,,,,,,
2018-10-30,Korea,,,,,,
2018-10-30,Lebanon,,,,,,
2018-10-30,Lithuania,,,,,,
2018-10-30,Malta,,,,,,
2018-10-30,Netherlands,,,,,,
2018-10-30,Nigeria,,,,,,
2018-10-30,Norway,,,,,,
2018-10-30,Poland,,,,,,
2018-10-30,Portugal,12797.0,2018.0,10.0,30.0,1.0,5.95
2018-10-30,RSA,,,,,,
2018-10-30,Saudi Arabia,,,,,,
2018-10-30,Singapore,,,,,,
2018-10-30,Spain,161369.0,26234.0,130.0,390.0,33.0,118.70000000000002
2018-10-30,Sweden,87381.0,14126.0,70.0,210.0,75.0,60.3
2018-10-30,Switzerland,243360.0,36324.0,180.0,540.0,169.0,89.61000000000003
2018-10-30,Thailand,,,,,,
2018-10-30,USA,,,,,,
2018-10-30,United Arab Emirates,,,,,,
2018-10-30,United Kingdom,28546194.0,4377042.0,21690.0,65070.0,11526.0,7548.499999999944
2018-10-30,Unspecified,,,,,,
2018-10-30,West Indies,,,,,,
2018-10-31,Australia,,,,,,
2018-10-31,Austria,,,,,,
2018-10-31,Bahrain,,,,,,
2018-10-31,Belgium,12417.0,2018.0,10.0,31.0,3.0,1.25
2018-10-31,Bermuda,,,,,,
2018-10-31,Brazil,,,,,,
2018-10-31,Canada,,,,,,
2018-10-31,Channel Islands,,,,,,
2018-10-31,Cyprus,,,,,,
2018-10-31,Czech Republic,,,,,,
2018-10-31,Denmark,,,,,,
2018-10-31,EIRE,1075668.0,147314.0,730.0,2263.0,580.0,362.57999999999976
2018-10-31,European Community,,,,,,
2018-10-31,Finland,,,,,,
2018-10-31,France,,,,,,
2018-10-31,Germany,405536.0,64576.0,320.0,992.0,248.0,96.35000000000002
2018-10-31,Greece,,,,,,
2018-10-31,Hong Kong,,,,,,
2018-10-31,Iceland,,,,,,
2018-10-31,Israel,,,,,,
2018-10-31,Italy,268416.0,36324.0,180.0,558.0,158.0,65.98
2018-10-31,Japan,,,,,,
2018-10-31,Korea,,,,,,
2018-10-31,Lebanon,,,,,,
2018-10-31,Lithuania,,,,,,
2018-10-31,Malta,,,,,,
2018-10-31,Netherlands,1171680.0,161440.0,800.0,2480.0,875.0,243.81999999999988
2018-10-31,Nigeria,,,,,,
2018-10-31,Norway,588278.0,76684.0,380.0,1178.0,432.0,65.76
2018-10-31,Poland,,,,,,
2018-10-31,Portugal,255860.0,40360.0,200.0,620.0,166.0,73.65
2018-10-31,RSA,,,,,,
2018-10-31,Saudi Arabia,,,,,,
2018-10-31,Singapore,,,,,,
2018-10-31,Spain,,,,,,
2018-10-31,Sweden,,,,,,
2018-10-31,Switzerland,,,,,,
2018-10-31,Thailand,,,,,,
2018-10-31,USA,,,,,,
2018-10-31,United Arab Emirates,,,,,,
2018-10-31,United Kingdom,23716720.0,3727246.0,18470.0,57257.0,8822.0,6519.369999999966
2018-10-31,Unspecified,,,,,,
2018-10-31,West Indies,,,,,,
2018-11-01,Australia,74380.0,12108.0,66.0,6.0,11.0,28.45
2018-11-01,Austria,,,,,,
2018-11-01,Bahrain,,,,,,
2018-11-01,Belgium,,,,,,
2018-11-01,Bermuda,,,,,,
2018-11-01,Brazil,,,,,,
2018-11-01,Canada,,,,,,
